price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,state
1615121,6,3,2446,8996,1966,22001,Virginia
855455,3,1,1263,4992,1976,22000,Virginia
1826090,13,8,16091,39618,1986,22001,Virginia
1752668,15,7,13995,27552,1999,22005,Virginia
1625025,18,7,16421,35945,1982,22004,Virginia
1234496,8,2,3766,7612,1961,22005,Virginia
210091,4,2,2746,6516,1967,22005,Virginia
1599680,7,3,5890,17085,1988,22002,Virginia
1268790,19,10,11827,42823,1975,22003,Virginia
905018,13,6,7670,27171,1996,22003,Virginia
1982574,2,1,546,2146,1984,22004,Virginia
1172860,15,7,8953,34515,1976,22001,Virginia
1559299,14,6,19204,49271,2002,22002,Virginia
374141,18,7,18269,25381,2005,22005,Virginia
540862,11,6,8638,14825,2019,22000,Virginia
1692316,4,3,2431,6187,1980,22003,Virginia
1901129,11,4,7423,16827,1956,22001,Virginia
1336058,5,4,2468,7091,2012,22003,Virginia
1156088,18,8,14037,46821,1980,22004,Virginia
1462593,6,3,2458,3109,2007,22002,Virginia
1197217,10,5,4401,6230,1984,22001,Virginia
1385765,11,6,15021,40861,1972,22003,Virginia
1395032,5,3,2437,3914,1976,22000,Virginia
1190132,7,5,6247,12114,2021,22005,Virginia
148362,8,3,5651,20651,1990,22003,Virginia
866817,12,6,12310,15884,2006,22005,Virginia
622408,6,4,2581,5705,1962,22004,Virginia
1931615,18,8,7499,9970,1961,22004,Virginia
698484,12,6,10353,32148,1999,22002,Virginia
698984,17,9,8290,28746,1985,22002,Virginia
995047,17,6,15231,23591,2018,22002,Virginia
1331150,10,4,5030,18920,1976,22000,Virginia
211703,8,5,3178,11772,1984,22004,Virginia
225629,16,7,10687,31830,2009,22002,Virginia
618831,16,8,11400,17441,2004,22003,Virginia
940522,8,4,6338,15520,1998,22005,Virginia
938938,12,4,18949,40081,1999,22001,Virginia
180810,2,1,534,1213,1954,22004,Virginia
1217262,8,5,5086,13230,1978,22002,Virginia
493383,17,9,12646,45988,1952,22003,Virginia
1319317,13,6,18941,63136,2006,22003,Virginia
1323439,12,6,12854,49630,2012,22003,Virginia
702283,17,9,16271,45342,1969,22005,Virginia
1662091,17,9,9483,16518,1976,22000,Virginia
819934,11,6,15486,48592,1952,22003,Virginia
1551935,9,3,5650,22452,1987,22000,Virginia
567918,6,3,1876,3042,1962,22003,Virginia
529029,20,10,9692,18710,2007,22005,Virginia
1780110,5,1,2679,5412,2005,22001,Virginia
1529101,10,6,6539,15069,1955,22001,Virginia
1442190,15,7,10159,33585,2007,22002,Virginia
281242,6,2,2218,6116,1995,22002,Virginia
1721093,10,4,6679,7918,1988,22002,Virginia
968173,9,4,6631,9436,1973,22002,Virginia
970361,10,4,5473,12370,1987,22000,Virginia
1833825,20,10,17264,57735,2014,22000,Virginia
425874,12,5,12883,42601,2009,22001,Virginia
697985,14,6,11014,29401,1965,22001,Virginia
883319,4,1,1942,5348,1963,22002,Virginia
1553439,5,3,1870,2631,2022,22004,Virginia
1077212,8,4,4664,7890,1999,22002,Virginia
772264,16,8,12384,15082,1958,22002,Virginia
1476376,11,7,13604,45062,2015,22005,Virginia
1192245,13,6,7440,20142,2008,22000,Virginia
597651,15,7,16115,61859,2021,22003,Virginia
387498,10,6,4280,4787,2000,22004,Virginia
1721671,14,8,13343,51526,1973,22001,Virginia
513255,7,1,6149,12420,2001,22002,Virginia
1923542,2,1,855,2504,2012,22005,Virginia
533631,5,1,1886,6725,2013,22000,Virginia
1671751,3,1,983,2637,1975,22002,Virginia
1628040,6,3,2767,5860,2016,22004,Virginia
1701419,14,7,9284,11614,2011,22003,Virginia
1900498,17,7,16018,41333,1984,22004,Virginia
208685,19,9,10699,15025,2007,22005,Virginia
1893093,12,7,17600,60407,2005,22004,Virginia
1785470,5,1,1892,6099,1983,22000,Virginia
1938436,8,2,6428,8587,1988,22003,Virginia
857024,12,4,18532,39559,1986,22003,Virginia
1589073,13,6,19949,67315,1977,22000,Virginia
1663683,11,5,18160,53836,1983,22005,Virginia
972346,15,8,12964,50939,1956,22000,Virginia
105359,13,6,14680,43514,1950,22002,Virginia
604918,14,9,18519,28537,2009,22005,Virginia
1282941,20,9,10188,23412,2017,22004,Virginia
1712861,19,8,10068,38412,2015,22001,Virginia
1527506,10,4,4840,7025,1992,22002,Virginia
1329480,8,4,5941,18128,2007,22000,Virginia
500744,18,10,9353,16571,1957,22001,Virginia
1409252,19,9,14752,34523,1964,22000,Virginia
1676256,15,9,8384,32358,1975,22000,Virginia
750700,9,5,3153,10418,1967,22004,Virginia
896749,5,1,1590,3288,2019,22001,Virginia
678762,2,1,508,1317,1954,22005,Virginia
1451376,11,5,9562,19710,2007,22004,Virginia
216557,14,7,13615,51116,1956,22004,Virginia
1163924,13,8,13844,48612,2019,22001,Virginia
928484,8,4,5264,7117,1972,22003,Virginia
875611,1,1,1280,2659,1999,22000,Virginia
1544728,19,10,11073,42349,2015,22005,Virginia
241088,9,4,6026,8242,1953,22005,Virginia
1209583,2,1,1019,3844,2022,22004,Virginia
1579594,7,4,3231,4513,2020,22002,Virginia
1519034,3,1,1162,3803,1997,22000,Virginia
1057193,16,6,19941,51730,1978,22005,Virginia
500772,4,1,2729,10434,2017,22000,Virginia
1086954,11,5,11469,38560,2020,22001,Virginia
1981688,2,1,820,2160,1995,22002,Virginia
1724914,20,10,11963,40739,1969,22005,Virginia
1060981,3,1,777,1753,1972,22000,Virginia
905717,8,2,5422,19143,1958,22001,Virginia
1823231,4,2,2239,5138,2010,22004,Virginia
1504067,16,9,14397,49529,1994,22004,Virginia
359885,7,4,6161,24389,1984,22000,Virginia
1850876,18,10,11821,15785,1957,22004,Virginia
1186675,10,5,6553,21084,1991,22001,Virginia
1074718,13,6,13538,36989,1983,22003,Virginia
1049497,4,1,2189,7600,1956,22000,Virginia
1628663,10,6,4125,10810,1973,22001,Virginia
571177,13,5,8765,32586,1951,22000,Virginia
689050,1,1,847,1909,1995,22005,Virginia
189948,3,1,1341,3447,1999,22002,Virginia
650482,4,1,2191,3869,2019,22002,Virginia
432278,2,1,1088,3682,2009,22004,Virginia
988430,10,6,4212,11097,1972,22004,Virginia
1006992,1,1,578,1499,1963,22002,Virginia
532044,19,7,17376,60660,1953,22004,Virginia
249730,18,8,12144,14937,1982,22000,Virginia
156413,18,7,13007,46577,1988,22004,Virginia
1534867,9,5,5751,9358,1963,22000,Virginia
856266,11,5,18058,62737,1962,22000,Virginia
1420016,14,7,14084,30997,1997,22002,Virginia
127720,8,3,6472,9190,2013,22001,Virginia
1553842,1,1,1316,1924,1961,22003,Virginia
604012,12,5,11123,41883,2002,22005,Virginia
558966,11,5,8931,21264,1996,22003,Virginia
340005,9,5,5061,18267,2004,22002,Virginia
1786589,10,5,6408,7690,1963,22005,Virginia
1914002,11,6,8846,34650,1989,22000,Virginia
288162,11,4,18712,33822,1960,22003,Virginia
1458674,19,8,10409,38344,2000,22003,Virginia
1317693,11,4,7517,22938,1979,22002,Virginia
1915248,9,4,4157,12210,1951,22001,Virginia
1747104,10,7,4084,6921,1985,22002,Virginia
1114075,8,6,4394,8644,1954,22001,Virginia
453297,1,1,1234,3850,2011,22002,Virginia
1142839,7,3,5445,18716,2012,22004,Virginia
549686,12,5,18921,54642,1974,22004,Virginia
271911,12,6,17520,46809,1954,22001,Virginia
954422,2,1,679,1564,1998,22002,Virginia
120504,17,7,13311,29124,2007,22001,Virginia
1112749,8,3,5030,13065,1955,22002,Virginia
1205628,15,9,9005,13665,2005,22000,Virginia
1752373,2,2,891,3447,1993,22002,Virginia
539682,6,2,2270,4448,1999,22003,Virginia
995982,8,4,6687,17943,2021,22003,Virginia
1711901,14,7,18302,45369,1966,22003,Virginia
703596,7,5,3753,13640,1994,22001,Virginia
1681564,16,9,14389,21367,1988,22000,Virginia
1170099,19,10,12411,23002,1962,22004,Virginia
1435853,12,7,8580,26234,1989,22001,Virginia
1411891,12,5,7433,15581,1988,22005,Virginia
1140326,14,6,18295,39029,2008,22002,Virginia
492136,8,5,3527,4899,2017,22000,Virginia
1994952,11,5,9825,37465,1952,22001,Virginia
1839624,13,6,14631,20834,1977,22003,Virginia
1361629,6,5,2077,4662,1988,22005,Virginia
1297434,20,9,13711,50180,1965,22003,Virginia
1012298,3,2,634,2045,1965,22003,Virginia
1821779,14,6,12407,29123,1951,22004,Virginia
1158833,9,4,6684,18873,2012,22002,Virginia
1738152,14,8,19374,65148,1958,22001,Virginia
308328,17,6,14940,32306,2012,22005,Virginia
1964838,17,7,11355,40439,1970,22004,Virginia
1736717,14,6,16771,29747,1970,22003,Virginia
562346,18,8,15751,51975,1958,22005,Virginia
470519,14,4,9766,30256,1983,22005,Virginia
1711417,3,1,705,1521,2014,22001,Virginia
262870,12,4,12380,20862,1977,22005,Virginia
134777,11,5,8019,21031,2022,22002,Virginia
1251072,3,1,1209,4493,1998,22000,Virginia
1664002,4,2,1527,3190,1991,22004,Virginia
482522,20,9,14589,35406,1981,22004,Virginia
1112987,18,8,16924,63882,2020,22002,Virginia
1952061,9,5,4922,15644,2001,22003,Virginia
522901,5,1,2339,7938,1966,22001,Virginia
1578366,19,9,15375,54003,1989,22003,Virginia
1017367,13,7,16544,44499,1998,22001,Virginia
1722782,6,3,1651,4570,2010,22003,Virginia
289829,13,6,14477,34738,1970,22003,Virginia
1543722,12,6,16413,43235,1996,22004,Virginia
197988,14,8,12644,39176,1984,22000,Virginia
1385290,18,7,13609,44304,1997,22000,Virginia
441913,15,6,9405,33305,2014,22000,Virginia
600413,14,6,13066,38851,2002,22003,Virginia
1487686,12,4,19603,59021,2001,22005,Virginia
1818916,10,4,5543,18106,1990,22000,Virginia
1897715,14,6,12255,29307,1959,22002,Virginia
637292,8,3,3720,6816,1985,22005,Virginia
491233,12,5,17158,44887,1968,22005,Virginia
121106,8,3,3590,13003,2000,22000,Virginia
1139341,7,2,3996,5706,1960,22000,Virginia
724551,11,6,19212,24760,2015,22003,Virginia
580208,6,2,2461,5975,2016,22001,Virginia
219401,19,8,16085,62860,1979,22002,Virginia
1811728,7,2,3544,12256,1964,22003,Virginia
1612242,15,10,11831,41803,1958,22001,Virginia
1310668,13,6,17377,50391,1976,22002,Virginia
1914228,8,4,5551,15504,2009,22002,Virginia
955840,13,5,18011,34860,1980,22000,Virginia
1160424,1,1,1081,2472,1981,22001,Virginia
916805,13,6,17047,28255,2002,22003,Virginia
1839103,12,5,16890,18347,1972,22003,Virginia
752730,1,1,1091,2315,1996,22003,Virginia
565219,17,8,12139,26042,2014,22005,Virginia
1549165,14,6,19821,23151,2018,22005,Virginia
400224,15,8,11467,15345,1956,22001,Virginia
956327,10,4,3881,7426,1950,22000,Virginia
163780,13,5,14998,50632,2008,22004,Virginia
678177,8,3,5298,9989,1981,22005,Virginia
989314,16,9,12698,15713,1971,22004,Virginia
423527,1,1,925,2404,1966,22005,Virginia
881024,15,8,9026,34957,1969,22005,Virginia
573965,1,1,1100,3895,1985,22000,Virginia
1585850,8,4,6677,22778,1994,22001,Virginia
1528510,10,3,6479,20392,1968,22002,Virginia
1163564,1,1,885,2633,1967,22002,Virginia
1369003,8,5,6935,17537,2003,22003,Virginia
638559,19,10,8492,25578,2000,22000,Virginia
216840,1,1,726,2852,1970,22000,Virginia
997598,14,8,10894,34462,1966,22002,Virginia
1225611,17,8,12507,36108,2006,22002,Virginia
1132927,9,3,3833,11925,1958,22002,Virginia
692322,12,6,7451,24051,1970,22004,Virginia
1133408,7,3,4655,6834,1977,22004,Virginia
216385,19,8,16302,22931,1972,22001,Virginia
336506,11,4,17895,64796,1955,22005,Virginia
1355258,14,5,17071,42027,1999,22003,Virginia
306425,3,1,991,2458,1994,22001,Virginia
1755517,8,4,3931,11358,2002,22003,Virginia
1459296,3,1,920,2890,1978,22003,Virginia
1207303,10,6,4031,15120,1979,22001,Virginia
520488,9,2,4733,15458,1969,22004,Virginia
1225082,4,1,1512,5613,2006,22002,Virginia
286994,8,6,5473,19144,1973,22001,Virginia
1144926,12,5,7103,25445,1957,22003,Virginia
372788,8,4,6019,14999,2004,22005,Virginia
921573,1,1,812,1453,1974,22000,Virginia
1817406,7,2,4302,5819,2001,22003,Virginia
757425,7,1,5424,7155,1955,22004,Virginia
1525564,2,1,903,3459,2022,22000,Virginia
1640878,14,6,14084,53351,1994,22003,Virginia
728091,12,5,10592,42199,1991,22005,Virginia
1106690,1,1,1223,4137,1951,22002,Virginia
317863,10,4,6655,25652,2021,22001,Virginia
1588561,12,5,19745,30171,1990,22004,Virginia
596127,10,4,3920,13994,1961,22000,Virginia
465324,7,3,4945,9622,2018,22004,Virginia
1345455,17,9,7398,23418,1990,22001,Virginia
1857531,4,1,2364,9210,2012,22000,Virginia
1038539,5,2,2437,8810,2017,22004,Virginia
1894307,12,5,12302,27908,1975,22000,Virginia
717850,18,8,10336,31368,2010,22002,Virginia
191099,5,3,2343,8420,1950,22004,Virginia
1650707,3,1,1167,4319,1973,22000,Virginia
798786,9,3,6774,23289,2021,22003,Virginia
193450,8,3,3534,7704,2017,22002,Virginia
1479847,17,8,15010,52463,1998,22003,Virginia
458220,8,5,3519,7190,2014,22001,Virginia
1289021,3,1,566,1636,1974,22001,Virginia
147338,1,1,1027,3811,2018,22004,Virginia
1508028,12,5,13096,28215,2006,22003,Virginia
1030065,17,8,14413,52089,1950,22001,Virginia
1757526,5,1,2648,5213,2018,22003,Virginia
1866030,10,3,5445,18547,1982,22004,Virginia
377429,16,6,17051,30145,1952,22003,Virginia
1824658,5,3,2173,7116,1982,22004,Virginia
1889702,17,9,14252,33346,2020,22001,Virginia
1668887,8,4,6442,11042,1993,22005,Virginia
1411321,13,4,9773,23649,1951,22005,Virginia
973849,18,9,7691,26509,2009,22002,Virginia
1560229,12,7,10674,37507,1954,22003,Virginia
571603,14,7,14074,28063,1966,22001,Virginia
1651326,9,4,3679,10870,1998,22001,Virginia
710774,20,8,10268,25211,1996,22004,Virginia
1181080,12,5,7955,20608,1971,22003,Virginia
1540990,20,10,18429,25648,1999,22004,Virginia
917299,3,1,942,2564,2011,22004,Virginia
633998,19,9,7901,11550,1963,22001,Virginia
208924,1,1,937,3306,1980,22002,Virginia
776883,13,6,14369,42981,1999,22000,Virginia
1319173,18,10,10848,32829,2022,22003,Virginia
1681472,15,8,19467,41527,1980,22003,Virginia
1279942,10,5,4786,6250,2002,22004,Virginia
1337464,1,1,868,2199,1976,22004,Virginia
1904040,9,5,3244,4432,2013,22000,Virginia
1805277,13,6,11670,41730,1996,22003,Virginia
1386838,20,9,18788,64498,1980,22003,Virginia
1563286,9,3,5079,8116,1996,22002,Virginia
627823,1,1,1463,5205,1987,22004,Virginia
116192,9,2,5531,17594,1965,22005,Virginia
1069812,8,3,6520,20649,1951,22002,Virginia
1876123,12,6,12205,35495,1983,22002,Virginia
1551717,13,6,9284,28854,1993,22000,Virginia
1474795,16,9,12922,25031,1964,22005,Virginia
584271,4,2,2316,3883,1987,22003,Virginia
677264,16,8,8339,26698,1992,22005,Virginia
1575930,19,9,17829,36880,1987,22005,Virginia
1638881,10,5,4238,11383,1961,22005,Virginia
1775043,5,1,1859,6393,2017,22002,Virginia
931962,9,4,5715,6498,1985,22001,Virginia
1576789,10,5,4710,14818,1963,22001,Virginia
1709654,19,7,10128,17640,1988,22003,Virginia
1394658,20,9,9364,17870,1977,22000,Virginia
944759,14,6,15437,56094,2003,22002,Virginia
1190010,14,6,19399,69002,2017,22002,Virginia
1920875,2,2,1480,2876,1952,22005,Virginia
141743,1,1,534,1532,1957,22005,Virginia
965369,19,10,10332,20304,1962,22003,Virginia
1127378,5,2,2095,5758,1956,22002,Virginia
782204,13,6,11589,22307,1996,22000,Virginia
206937,10,6,6632,26339,1971,22002,Virginia
1111115,2,1,979,1635,1956,22001,Virginia
886384,1,1,883,2687,1957,22003,Virginia
175910,12,5,14554,32658,1961,22003,Virginia
235252,5,2,1782,6966,1983,22004,Virginia
1750324,10,7,4855,8697,1975,22002,Virginia
1769977,1,1,598,2261,1971,22005,Virginia
324329,10,2,6016,15648,1956,22005,Virginia
900349,18,8,10879,22603,2010,22000,Virginia
1329896,18,9,14025,23952,1987,22000,Virginia
654148,18,8,13876,27106,1961,22003,Virginia
1926231,5,2,2023,5563,2005,22004,Virginia
355520,11,4,15095,25000,1951,22001,Virginia
1671274,20,9,11736,37304,1953,22000,Virginia
1472515,4,3,1507,2949,1970,22003,Virginia
1113823,11,5,16611,24893,1977,22001,Virginia
1927270,9,5,6667,10822,1996,22002,Virginia
829375,15,7,10275,34332,1967,22005,Virginia
712060,12,5,16673,39197,1962,22000,Virginia
981101,19,9,16863,43164,2021,22003,Virginia
1086006,6,3,2416,9096,2002,22003,Virginia
1985103,17,8,14379,45353,1960,22004,Virginia
321671,20,9,11316,12110,1950,22003,Virginia
567410,15,8,11066,39690,1968,22002,Virginia
1282017,2,1,1491,5638,2021,22001,Virginia
1459143,13,6,11476,25447,1952,22005,Virginia
1680199,10,7,6517,10005,1995,22005,Virginia
1353252,10,4,6250,16432,1982,22003,Virginia
177905,2,1,1129,1738,1959,22002,Virginia
299316,6,1,2922,5146,2019,22005,Virginia
1128826,13,6,11519,25198,2008,22000,Virginia
1286101,16,6,7425,17660,1977,22001,Virginia
668810,7,4,3995,10808,1980,22005,Virginia
1463879,13,7,17018,44065,1958,22003,Virginia
1525087,3,1,1014,3582,1985,22002,Virginia
469595,10,6,4763,8136,2009,22001,Virginia
1080009,12,7,18268,67153,2009,22002,Virginia
402638,12,6,18661,29780,1966,22004,Virginia
1883739,3,1,572,1391,2010,22002,Virginia
857369,12,4,17246,57550,1967,22005,Virginia
1636010,2,1,1187,3504,1968,22003,Virginia
233427,6,3,2408,3677,1990,22002,Virginia
1966458,9,5,5853,19950,1958,22002,Virginia
1080338,5,3,1771,2483,1966,22004,Virginia
1895161,1,1,1301,4350,1967,22002,Virginia
932123,2,1,1113,1662,1997,22000,Virginia
861537,13,7,9126,15600,1994,22004,Virginia
1196877,6,3,2370,9460,1951,22003,Virginia
449163,6,4,2356,6767,2009,22002,Virginia
1314116,11,4,7540,9761,2004,22001,Virginia
1121403,18,8,16748,23783,1970,22000,Virginia
167084,3,1,686,2723,1982,22000,Virginia
982869,1,2,1218,2332,1964,22000,Virginia
1221484,20,9,8203,23555,1955,22002,Virginia
1996998,5,1,1928,2666,2019,22000,Virginia
579391,6,3,2998,4802,1984,22000,Virginia
691807,19,9,8709,24366,1976,22004,Virginia
392132,18,8,16228,44013,1994,22002,Virginia
696986,15,7,9917,12058,1997,22001,Virginia
695037,15,6,9551,30859,1997,22004,Virginia
334616,18,8,12596,24711,2007,22001,Virginia
582466,12,5,10273,33175,1992,22002,Virginia
981836,2,2,758,2385,1986,22003,Virginia
205326,5,1,2317,5375,1971,22002,Virginia
1546458,6,1,1658,3953,1996,22005,Virginia
227803,7,3,4757,15969,2012,22002,Virginia
1031934,17,6,13904,45735,1966,22004,Virginia
1841213,10,5,5162,19984,1969,22004,Virginia
147402,14,7,17510,38802,1968,22001,Virginia
1208685,8,3,4118,10983,2021,22004,Virginia
891823,12,6,9590,36767,1973,22000,Virginia
826685,8,3,6025,19274,1956,22004,Virginia
263410,4,1,2900,5216,1974,22004,Virginia
1244615,19,9,14965,48147,2013,22005,Virginia
1169353,5,3,2130,7075,1982,22003,Virginia
972590,10,4,6219,16205,2012,22001,Virginia
1483891,15,7,19688,37849,1998,22002,Virginia
142863,17,8,12899,23983,1994,22003,Virginia
992776,17,8,7437,11003,2014,22001,Virginia
642329,18,9,18326,72372,1960,22005,Virginia
1865147,15,7,7923,29124,1984,22005,Virginia
1207817,7,5,4120,5738,1996,22001,Virginia
1769668,5,3,2749,6341,2018,22002,Virginia
1891154,1,1,1309,4872,1967,22003,Virginia
819782,3,1,893,3025,1981,22001,Virginia
991427,10,6,3036,7786,1997,22000,Virginia
204869,7,4,4984,13481,1963,22003,Virginia
393409,4,2,2992,10316,1972,22002,Virginia
1538423,9,3,4807,18847,1980,22003,Virginia
582400,10,6,6350,15551,1975,22002,Virginia
1659552,8,4,4282,6778,1999,22000,Virginia
1406948,12,5,15906,18091,2011,22002,Virginia
710226,16,8,7880,14690,1971,22004,Virginia
1013225,7,4,3561,7066,1987,22003,Virginia
144584,13,6,8629,15979,1951,22004,Virginia
1069566,17,9,7688,16524,2007,22004,Virginia
1977324,9,5,3531,11764,2007,22005,Virginia
507729,4,3,1571,2340,1978,22005,Virginia
826172,14,5,15507,20159,2010,22005,Virginia
365174,17,8,15513,18748,2006,22005,Virginia
364504,20,9,9283,12683,1961,22003,Virginia
587287,13,6,17689,30878,1995,22005,Virginia
1454515,7,4,4957,14548,1960,22003,Virginia
1484987,6,3,2882,5787,2005,22001,Virginia
1020891,1,2,843,1774,1977,22002,Virginia
974012,2,1,836,3155,1991,22003,Virginia
1877899,9,4,6967,14645,1965,22004,Virginia
600122,4,2,2808,3574,1994,22004,Virginia
1065428,8,4,5999,8870,2001,22003,Virginia
1155543,12,5,11767,34726,1974,22005,Virginia
1955721,20,9,11401,16207,2001,22005,Virginia
183798,18,7,12899,36904,1970,22001,Virginia
1897772,15,7,13005,50306,2015,22003,Virginia
665985,18,7,9850,38535,1991,22005,Virginia
1265125,7,3,6652,12568,1981,22003,Virginia
1896270,8,3,5065,14605,2012,22003,Virginia
1591057,18,8,15217,29250,1988,22001,Virginia
1808460,5,1,1513,2464,1971,22005,Virginia
518119,17,9,12664,47569,1995,22001,Virginia
126558,9,5,3953,6619,2005,22002,Virginia
104212,14,5,8612,12239,1981,22000,Virginia
1325612,10,5,3124,9860,1979,22004,Virginia
422182,7,4,3140,4349,1971,22004,Virginia
1972317,14,6,12167,18693,1966,22004,Virginia
481982,12,5,12335,48602,2005,22005,Virginia
1890422,5,1,1640,4843,2003,22002,Virginia
476366,20,9,8268,27887,2013,22002,Virginia
1932270,18,10,19434,44085,2018,22001,Virginia
763608,15,8,13949,21449,1964,22000,Virginia
152774,12,5,8562,16024,1978,22000,Virginia
1536515,1,1,581,1337,1962,22002,Virginia
400343,6,3,2625,7125,2021,22003,Virginia
1183769,1,1,1261,4198,1950,22001,Virginia
848324,9,7,3054,6388,1954,22000,Virginia
1678192,12,5,9245,18328,1954,22005,Virginia
741606,3,1,1295,4405,2016,22001,Virginia
613690,18,10,13772,50320,1981,22004,Virginia
1053658,11,5,18979,29930,1991,22002,Virginia
1655716,3,1,786,1881,1996,22003,Virginia
545240,10,5,6840,7624,2008,22001,Virginia
194248,9,4,5901,6539,1988,22004,Virginia
458844,15,7,10203,38955,1969,22002,Virginia
1720836,9,5,4268,16301,1993,22004,Virginia
490420,18,8,8968,23540,2003,22005,Virginia
1153961,14,8,18049,51664,1994,22000,Virginia
912979,1,1,796,2431,1955,22002,Virginia
444317,1,1,1239,2996,1984,22004,Virginia
752532,3,2,607,1542,1973,22000,Virginia
825431,6,1,2704,6292,1964,22005,Virginia
1579404,3,1,513,1689,1981,22005,Virginia
270385,2,1,1364,2998,1965,22001,Virginia
332898,5,1,2667,7059,2009,22004,Virginia
392481,16,8,15710,28356,1980,22000,Virginia
288509,11,3,16448,18772,1961,22005,Virginia
